<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.11	12:00:00	1.08466	1.08992	1.08425	1.08862	22923	0	14
2024.07.11	16:00:00	1.08861	1.08986	1.08635	1.08665	39844	0	14
2024.07.11	20:00:00	1.08666	1.08694	1.08592	1.08667	13420	0	14
2024.07.12	00:00:00	1.08863	1.08863	1.08635	1.08691	8273	0	14
2024.07.12	04:00:00	1.08690	1.08714	1.08627	1.08691	6406	0	14
2024.07.12	08:00:00	1.08692	1.08865	1.08611	1.08860	13937	0	14
2024.07.12	12:00:00	1.08859	1.08923	1.08726	1.08897	20740	0	14
2024.07.12	16:00:00	1.08898	1.09103	1.08861	1.09039	29455	0	14
2024.07.12	20:00:00	1.09040	1.09107	1.09002	1.09042	9647	0	14
2024.07.15	00:00:00	1.08864	1.08883	1.08826	1.08877	3877	0	14
2024.07.15	04:00:00	1.08876	1.08951	1.08854	1.08929	5771	0	14
2024.07.15	08:00:00	1.08928	1.09086	1.08831	1.09077	15023	0	14
2024.07.15	12:00:00	1.09078	1.09197	1.09014	1.09066	18721	0	14
2024.07.15	16:00:00	1.09067	1.09217	1.08993	1.09055	23435	0	14
2024.07.15	20:00:00	1.09056	1.09056	1.08926	1.08945	14343	0	14
2024.07.16	00:00:00	1.08930	1.09017	1.08902	1.08906	4017	0	14
2024.07.16	04:00:00	1.08907	1.08939	1.08880	1.08917	6224	0	14
2024.07.16	08:00:00	1.08915	1.09020	1.08828	1.08997	14548	0	14
2024.07.16	12:00:00	1.08998	1.09048	1.08751	1.08800	21122	0	14
2024.07.16	16:00:00	1.08799	1.08884	1.08709	1.08882	24264	0	14
2024.07.16	20:00:00	1.08880	1.09022	1.08870	1.08985	9444	0	14
2024.07.17	00:00:00	1.08988	1.09023	1.08951	1.08969	4823	0	14
2024.07.17	04:00:00	1.08968	1.09063	1.08950	1.09024	6209	0	14
2024.07.17	08:00:00	1.09025	1.09431	1.08944	1.09411	21300	0	14
2024.07.17	12:00:00	1.09410	1.09442	1.09283	1.09417	21348	0	14
2024.07.17	16:00:00	1.09416	1.09473	1.09230	1.09290	27726	0	14
2024.07.17	20:00:00	1.09289	1.09393	1.09275	1.09388	11865	0	14
2024.07.18	00:00:00	1.09381	1.09403	1.09359	1.09364	5820	0	14
2024.07.18	04:00:00	1.09363	1.09376	1.09310	1.09328	7990	0	14
2024.07.18	08:00:00	1.09329	1.09383	1.09253	1.09300	17338	0	14
2024.07.18	12:00:00	1.09299	1.09364	1.09232	1.09279	16793	0	14
2024.07.18	16:00:00	1.09278	1.09284	1.09043	1.09153	28255	0	14
2024.07.18	20:00:00	1.09152	1.09158	1.08929	1.08949	14775	0	14
2024.07.19	00:00:00	1.08978	1.09011	1.08900	1.08913	5562	0	14
2024.07.19	04:00:00	1.08914	1.08941	1.08855	1.08864	8097	0	14
2024.07.19	08:00:00	1.08865	1.08899	1.08755	1.08784	18118	0	14
2024.07.19	12:00:00	1.08783	1.08935	1.08767	1.08882	17138	0	14
2024.07.19	16:00:00	1.08883	1.08905	1.08787	1.08843	24855	0	14
2024.07.19	20:00:00	1.08842	1.08847	1.08749	1.08808	12379	0	14
2024.07.22	00:00:00	1.08991	1.09021	1.08917	1.08932	3926	0	14
2024.07.22	04:00:00	1.08931	1.08946	1.08840	1.08869	7489	0	14
2024.07.22	08:00:00	1.08868	1.08918	1.08780	1.08873	17339	0	14
2024.07.22	12:00:00	1.08874	1.08948	1.08745	1.08774	16032	0	14
2024.07.22	16:00:00	1.08773	1.08861	1.08723	1.08855	23387	0	14
2024.07.22	20:00:00	1.08856	1.08910	1.08851	1.08889	9562	0	14
2024.07.23	00:00:00	1.08881	1.08918	1.08864	1.08891	4891	0	14
2024.07.23	04:00:00	1.08890	1.08961	1.08868	1.08901	7086	0	14
2024.07.23	08:00:00	1.08902	1.08906	1.08673	1.08772	16255	0	14
2024.07.23	12:00:00	1.08773	1.08776	1.08541	1.08554	17216	0	14
2024.07.23	16:00:00	1.08553	1.08572	1.08432	1.08527	19929	0	14
2024.07.23	20:00:00	1.08528	1.08559	1.08485	1.08554	10617	0	14
2024.07.24	00:00:00	1.08529	1.08543	1.08451	1.08462	4632	0	14
2024.07.24	04:00:00	1.08461	1.08497	1.08410	1.08462	9267	0	14
2024.07.24	08:00:00	1.08463	1.08532	1.08250	1.08343	18648	0	14
2024.07.24	12:00:00	1.08344	1.08587	1.08317	1.08575	17582	0	14
2024.07.24	16:00:00	1.08576	1.08659	1.08468	1.08502	27172	0	14
2024.07.24	20:00:00	1.08503	1.08544	1.08352	1.08383	13254	0	14
2024.07.25	00:00:00	1.08381	1.08415	1.08343	1.08389	5981	0	14
2024.07.25	04:00:00	1.08390	1.08434	1.08357	1.08394	11584	0	14
2024.07.25	08:00:00	1.08396	1.08571	1.08276	1.08454	24202	0	14
2024.07.25	12:00:00	1.08453	1.08583	1.08348	1.08490	25368	0	14
2024.07.25	16:00:00	1.08489	1.08640	1.08296	1.08613	32955	0	14
2024.07.25	20:00:00	1.08614	1.08694	1.08429	1.08448	14803	0	14
2024.07.26	00:00:00	1.08451	1.08548	1.08430	1.08533	4989	0	14
2024.07.26	04:00:00	1.08532	1.08599	1.08514	1.08577	7224	0	14
2024.07.26	08:00:00	1.08576	1.08601	1.08414	1.08508	14323	0	14
2024.07.26	12:00:00	1.08507	1.08649	1.08478	1.08599	17533	0	14
2024.07.26	16:00:00	1.08600	1.08676	1.08509	1.08646	25757	0	14
2024.07.26	20:00:00	1.08645	1.08648	1.08547	1.08548	11758	0	14
2024.07.29	00:00:00	1.08554	1.08659	1.08500	1.08628	4000	0	14
2024.07.29	04:00:00	1.08629	1.08692	1.08576	1.08584	8358	0	14
2024.07.29	08:00:00	1.08583	1.08624	1.08311	1.08316	16457	0	14
2024.07.29	12:00:00	1.08315	1.08413	1.08142	1.08154	16322	0	14
2024.07.29	16:00:00	1.08155	1.08232	1.08021	1.08208	21526	0	14
2024.07.29	20:00:00	1.08209	1.08253	1.08187	1.08210	10828	0	14
2024.07.30	00:00:00	1.08227	1.08232	1.08147	1.08164	4412	0	14
2024.07.30	04:00:00	1.08163	1.08246	1.08134	1.08235	7741	0	14
2024.07.30	08:00:00	1.08234	1.08340	1.08152	1.08272	17760	0	14
2024.07.30	12:00:00	1.08271	1.08351	1.08010	1.08014	15273	0	14
2024.07.30	16:00:00	1.08013	1.08159	1.07976	1.08130	31303	0	14
2024.07.30	20:00:00	1.08131	1.08169	1.08077	1.08137	14751	0	14
2024.07.31	00:00:00	1.08136	1.08194	1.08118	1.08193	4546	0	14
2024.07.31	04:00:00	1.08194	1.08295	1.08159	1.08249	10715	0	14
2024.07.31	08:00:00	1.08250	1.08269	1.08058	1.08212	19169	0	14
2024.07.31	12:00:00	1.08213	1.08474	1.08209	1.08402	15767	0	14
2024.07.31	16:00:00	1.08403	1.08487	1.08036	1.08086	21886	0	14
2024.07.31	20:00:00	1.08085	1.08322	1.08006	1.08255	22429	0	14
2024.08.01	00:00:00	1.08235	1.08306	1.08210	1.08270	4555	0	14
2024.08.01	04:00:00	1.08269	1.08348	1.08235	1.08261	8791	0	14
2024.08.01	08:00:00	1.08262	1.08291	1.07807	1.07829	16256	0	14
2024.08.01	12:00:00	1.07828	1.08076	1.07768	1.07958	17139	0	14
2024.08.01	16:00:00	1.07957	1.08176	1.07796	1.07856	28072	0	14
2024.08.01	20:00:00	1.07857	1.07948	1.07819	1.07890	14763	0	14
2024.08.02	00:00:00	1.07897	1.07927	1.07811	1.07903	6608	0	14
2024.08.02	04:00:00	1.07902	1.07980	1.07839	1.07969	8148	0	14
2024.08.02	08:00:00	1.07970	1.08146	1.07854	1.08139	19028	0	14
2024.08.02	12:00:00	1.08140	1.08963	1.08140	1.08904	24165	0	14
2024.08.02	16:00:00	1.08903	1.09260	1.08837	1.09113	39261	0	14
2024.08.02	20:00:00	1.09114	1.09159	1.09065	1.09101	17079	0	14
2024.08.05	00:00:00	1.09056	1.09218	1.09037	1.09160	9828	0	14
2024.08.05	04:00:00	1.09159	1.09390	1.09113	1.09318	20195	0	14
2024.08.05	08:00:00	1.09319	1.09742	1.08919	1.09502	48988	0	14
2024.08.05	12:00:00	1.09503	1.10083	1.09323	1.09904	35314	0	14
2024.08.05	16:00:00	1.09905	1.10026	1.09469	1.09592	51473	0	14
2024.08.05	20:00:00	1.09591	1.09636	1.09466	1.09495	20758	0	14
2024.08.06	00:00:00	1.09498	1.09624	1.09431	1.09621	11916	0	14
2024.08.06	04:00:00	1.09620	1.09624	1.09490	1.09513	14586	0	14
2024.08.06	08:00:00	1.09514	1.09543	1.09179	1.09263	29890	0	14
2024.08.06	12:00:00	1.09264	1.09264	1.09031	1.09046	23842	0	14
2024.08.06	16:00:00	1.09047	1.09341	1.09047	1.09271	28879	0	14
2024.08.06	20:00:00	1.09269	1.09330	1.09219	1.09271	14381	0	14
2024.08.07	00:00:00	1.09286	1.09314	1.09226	1.09290	8184	0	14
2024.08.07	04:00:00	1.09289	1.09297	1.09103	1.09109	14265	0	14
2024.08.07	08:00:00	1.09108	1.09272	1.09048	1.09182	21123	0	14
2024.08.07	12:00:00	1.09181	1.09260	1.09078	1.09212	18292	0	14
2024.08.07	16:00:00	1.09211	1.09359	1.09118	1.09215	18533	0	14
2024.08.07	20:00:00	1.09214	1.09264	1.09168	1.09212	15806	0	14
2024.08.08	00:00:00	1.09201	1.09332	1.09201	1.09274	8551	0	14
2024.08.08	04:00:00	1.09275	1.09370	1.09228	1.09309	10506	0	14
2024.08.08	08:00:00	1.09310	1.09436	1.09296	1.09363	9043	0	14
2024.08.08	12:00:00	1.09364	1.09390	1.08910	1.08968	17706	0	14
2024.08.08	16:00:00	1.08969	1.09139	1.08807	1.09080	23896	0	14
2024.08.08	20:00:00	1.09081	1.09184	1.09067	1.09177	10233	0	14
2024.08.09	00:00:00	1.09117	1.09188	1.09109	1.09123	4910	0	14
2024.08.09	04:00:00	1.09124	1.09238	1.09112	1.09194	8196	0	14
2024.08.09	08:00:00	1.09195	1.09284	1.09123	1.09170	13298	0	14
2024.08.09	12:00:00	1.09169	1.09251	1.09084	1.09111	12450	0	14
2024.08.09	16:00:00	1.09112	1.09306	1.09091	1.09179	15678	0	14
2024.08.09	20:00:00	1.09180	1.09228	1.09141	1.09151	9655	0	14
2024.08.12	00:00:00	1.09127	1.09191	1.09111	1.09176	2343	0	14
2024.08.12	04:00:00	1.09175	1.09223	1.09120	1.09184	4592	0	14
2024.08.12	08:00:00	1.09185	1.09278	1.09151	1.09201	9939	0	14
2024.08.12	12:00:00	1.09200	1.09292	1.09169	1.09193	9201	0	14
2024.08.12	16:00:00	1.09194	1.09387	1.09144	1.09222	15939	0	14
2024.08.12	20:00:00	1.09221	1.09342	1.09214	1.09299	6981	0	14
2024.08.13	00:00:00	1.09297	1.09357	1.09287	1.09293	3689	0	14
2024.08.13	04:00:00	1.09294	1.09386	1.09287	1.09386	4306	0	14
2024.08.13	08:00:00	1.09387	1.09404	1.09200	1.09228	9707	0	14
2024.08.13	12:00:00	1.09227	1.09460	1.09130	1.09403	12973	0	14
2024.08.13	16:00:00	1.09402	1.09734	1.09374	1.09716	18866	0	14
2024.08.13	20:00:00	1.09717	1.09989	1.09691	1.09929	12313	0	14
2024.08.14	00:00:00	1.09860	1.09977	1.09860	1.09913	4426	0	14
2024.08.14	04:00:00	1.09912	1.09959	1.09880	1.09921	6741	0	14
2024.08.14	08:00:00	1.09922	1.10189	1.09850	1.10179	10958	0	14
2024.08.14	12:00:00	1.10178	1.10344	1.10026	1.10162	15172	0	14
2024.08.14	16:00:00	1.10161	1.10467	1.10148	1.10177	18059	0	14
2024.08.14	20:00:00	1.10176	1.10177	1.10102	1.10117	7838	0	14
2024.08.15	00:00:00	1.10124	1.10151	1.10086	1.10091	2621	0	14
2024.08.15	04:00:00	1.10090	1.10115	1.10019	1.10110	5252	0	14
2024.08.15	08:00:00	1.10111	1.10148	1.10046	1.10055	8014	0	14
2024.08.15	12:00:00	1.10054	1.10135	1.09512	1.09559	12406	0	14
2024.08.15	16:00:00	1.09558	1.09888	1.09489	1.09772	20147	0	14
2024.08.15	20:00:00	1.09771	1.09792	1.09700	1.09706	6936	0	14
2024.08.16	00:00:00	1.09715	1.09764	1.09700	1.09750	3503	0	14
2024.08.16	04:00:00	1.09751	1.09819	1.09737	1.09813	4406	0	14
2024.08.16	08:00:00	1.09814	1.09890	1.09761	1.09802	8415	0	14
2024.08.16	12:00:00	1.09801	1.09943	1.09781	1.09932	9907	0	14
2024.08.16	16:00:00	1.09933	1.10039	1.09820	1.10031	14306	0	14
2024.08.16	20:00:00	1.10032	1.10289	1.10032	1.10266	7670	0	14
2024.08.19	00:00:00	1.10245	1.10353	1.10221	1.10296	3268	0	14
2024.08.19	04:00:00	1.10295	1.10410	1.10268	1.10390	6310	0	14
2024.08.19	08:00:00	1.10392	1.10498	1.10349	1.10365	12357	0	14
2024.08.19	12:00:00	1.10364	1.10436	1.10302	1.10382	10674	0	14
2024.08.19	16:00:00	1.10381	1.10733	1.10295	1.10728	16514	0	14
2024.08.19	20:00:00	1.10729	1.10857	1.10697	1.10841	6692	0	14
2024.08.20	00:00:00	1.10845	1.10869	1.10793	1.10812	3714	0	14
2024.08.20	04:00:00	1.10813	1.10865	1.10742	1.10763	6671	0	14
2024.08.20	08:00:00	1.10762	1.10882	1.10712	1.10791	11861	0	14
2024.08.20	12:00:00	1.10792	1.10979	1.10743	1.10977	11616	0	14
2024.08.20	16:00:00	1.10975	1.11185	1.10919	1.11142	21098	0	14
2024.08.20	20:00:00	1.11143	1.11293	1.11082	1.11285	9658	0	14
2024.08.21	00:00:00	1.11267	1.11320	1.11247	1.11270	4743	0	14
2024.08.21	04:00:00	1.11271	1.11274	1.11158	1.11183	6133	0	14
2024.08.21	08:00:00	1.11182	1.11281	1.11097	1.11177	12295	0	14
2024.08.21	12:00:00	1.11176	1.11293	1.11093	1.11241	11225	0	14
2024.08.21	16:00:00	1.11242	1.11475	1.10986	1.11456	28383	0	14
2024.08.21	20:00:00	1.11457	1.11733	1.11449	1.11503	10278	0	14
2024.08.22	00:00:00	1.11486	1.11575	1.11446	1.11469	4299	0	14
2024.08.22	04:00:00	1.11468	1.11485	1.11398	1.11427	4515	0	14
2024.08.22	08:00:00	1.11426	1.11644	1.11267	1.11419	12715	0	14
2024.08.22	12:00:00	1.11420	1.11453	1.11247	1.11394	13042	0	14
2024.08.22	16:00:00	1.11395	1.11407	1.10975	1.11097	20470	0	14
2024.08.22	20:00:00	1.11098	1.11127	1.10980	1.11105	7654	0	14
2024.08.23	00:00:00	1.11116	1.11216	1.11091	1.11191	4064	0	14
2024.08.23	04:00:00	1.11190	1.11280	1.11174	1.11270	5323	0	14
2024.08.23	08:00:00	1.11269	1.11312	1.11117	1.11221	9687	0	14
2024.08.23	12:00:00	1.11220	1.11265	1.11102	1.11134	9837	0	14
2024.08.23	16:00:00	1.11133	1.11953	1.11048	1.11732	30213	0	14
2024.08.23	20:00:00	1.11731	1.12001	1.11724	1.11927	10978	0	14
2024.08.26	00:00:00	1.11908	1.12009	1.11857	1.11931	4637	0	14
2024.08.26	04:00:00	1.11930	1.11996	1.11810	1.11826	7346	0	14
2024.08.26	08:00:00	1.11827	1.11885	1.11751	1.11797	12125	0	14
2024.08.26	12:00:00	1.11796	1.11820	1.11572	1.11606	15309	0	14
2024.08.26	16:00:00	1.11605	1.11782	1.11494	1.11705	20578	0	14
2024.08.26	20:00:00	1.11706	1.11748	1.11580	1.11605	7454	0	14
2024.08.27	00:00:00	1.11610	1.11662	1.11590	1.11604	3685	0	14
2024.08.27	04:00:00	1.11603	1.11701	1.11591	1.11676	4399	0	14
2024.08.27	08:00:00	1.11677	1.11733	1.11607	1.11660	11769	0	14
2024.08.27	12:00:00	1.11659	1.11781	1.11495	1.11579	14811	0	14
2024.08.27	16:00:00	1.11578	1.11712	1.11519	1.11651	17483	0	14
2024.08.27	20:00:00	1.11650	1.11899	1.11636	1.11841	7493	0	14
2024.08.28	00:00:00	1.11801	1.11852	1.11739	1.11791	3060	0	14
2024.08.28	04:00:00	1.11790	1.11792	1.11575	1.11589	5861	0	14
2024.08.28	08:00:00	1.11588	1.11600	1.11343	1.11406	12770	0	14
2024.08.28	12:00:00	1.11407	1.11449	1.11043	1.11113	15314	0	14
2024.08.28	16:00:00	1.11112	1.11369	1.11095	1.11141	20759	0	14
2024.08.28	20:00:00	1.11140	1.11194	1.11047	1.11191	9595	0	14
2024.08.29	00:00:00	1.11191	1.11318	1.11178	1.11308	3328	0	14
2024.08.29	04:00:00	1.11309	1.11363	1.11266	1.11347	5464	0	14
2024.08.29	08:00:00	1.11348	1.11393	1.10713	1.10842	16719	0	14
2024.08.29	12:00:00	1.10843	1.10992	1.10722	1.10835	19248	0	14
2024.08.29	16:00:00	1.10836	1.10889	1.10550	1.10809	23139	0	14
2024.08.29	20:00:00	1.10810	1.10847	1.10740	1.10775	12301	0	14
2024.08.30	00:00:00	1.10766	1.10825	1.10765	1.10799	3057	0	14
2024.08.30	04:00:00	1.10798	1.10813	1.10691	1.10733	6120	0	14
2024.08.30	08:00:00	1.10734	1.10944	1.10722	1.10737	13455	0	14
2024.08.30	12:00:00	1.10735	1.10875	1.10570	1.10673	18695	0	14
2024.08.30	16:00:00	1.10674	1.10794	1.10431	1.10488	29334	0	14
2024.08.30	20:00:00	1.10487	1.10560	1.10466	1.10477	11775	0	14
2024.09.02	00:00:00	1.10453	1.10551	1.10413	1.10528	2863	0	14
2024.09.02	04:00:00	1.10529	1.10549	1.10432	1.10478	5041	0	14
2024.09.02	08:00:00	1.10477	1.10767	1.10447	1.10667	11492	0	14
2024.09.02	12:00:00	1.10668	1.10721	1.10577	1.10672	12190	0	14
2024.09.02	16:00:00	1.10673	1.10712	1.10593	1.10651	9165	0	14
2024.09.02	20:00:00	1.10652	1.10721	1.10651	1.10711	910	0	14
2024.09.03	00:00:00	1.10694	1.10725	1.10583	1.10599	3345	0	14
2024.09.03	04:00:00	1.10600	1.10696	1.10533	1.10535	7622	0	14
2024.09.03	08:00:00	1.10534	1.10670	1.10474	1.10479	13826	0	14
2024.09.03	12:00:00	1.10480	1.10519	1.10325	1.10471	17292	0	14
2024.09.03	16:00:00	1.10472	1.10687	1.10353	1.10386	26218	0	14
2024.09.03	20:00:00	1.10385	1.10435	1.10256	1.10434	7778	0	14
2024.09.04	00:00:00	1.10406	1.10506	1.10388	1.10475	5515	0	14
2024.09.04	04:00:00	1.10474	1.10565	1.10469	1.10557	6606	0	14
2024.09.04	08:00:00	1.10556	1.10622	1.10461	1.10511	13371	0	14
2024.09.04	12:00:00	1.10512	1.10579	1.10393	1.10518	13162	0	14
2024.09.04	16:00:00	1.10519	1.10944	1.10492	1.10838	22018	0	14
2024.09.04	20:00:00	1.10837	1.10854	1.10647	1.10814	9144	0	14
2024.09.05	00:00:00	1.10825	1.10858	1.10750	1.10785	4623	0	14
2024.09.05	04:00:00	1.10786	1.10841	1.10740	1.10763	6809	0	14
2024.09.05	08:00:00	1.10762	1.10996	1.10759	1.10976	12793	0	14
2024.09.05	12:00:00	1.10975	1.11190	1.10865	1.10917	17873	0	14
2024.09.05	16:00:00	1.10916	1.11075	1.10756	1.11003	24563	0	14
2024.09.05	20:00:00	1.11002	1.11126	1.10989	1.11103	8471	0	14
2024.09.06	00:00:00	1.11095	1.11139	1.11078	1.11126	3382	0	14
2024.09.06	04:00:00	1.11127	1.11169	1.11086	1.11152	4405	0	14
2024.09.06	08:00:00	1.11153	1.11202	1.11102	1.11160	10816	0	14
2024.09.06	12:00:00	1.11159	1.11540	1.10785	1.11203	21765	0	14
2024.09.06	16:00:00	1.11202	1.11338	1.10649	1.10761	46262	0	14
2024.09.06	20:00:00	1.10762	1.10889	1.10689	1.10851	13677	0	14
2024.09.09	00:00:00	1.10864	1.10904	1.10817	1.10825	4340	0	14
2024.09.09	04:00:00	1.10826	1.10903	1.10739	1.10749	6212	0	14
2024.09.09	08:00:00	1.10750	1.10752	1.10449	1.10470	13158	0	14
2024.09.09	12:00:00	1.10469	1.10584	1.10351	1.10389	15078	0	14
2024.09.09	16:00:00	1.10388	1.10514	1.10334	1.10481	18031	0	14
2024.09.09	20:00:00	1.10482	1.10531	1.10333	1.10341	8913	0	14
2024.09.10	00:00:00	1.10359	1.10390	1.10277	1.10301	3391	0	14
2024.09.10	04:00:00	1.10300	1.10399	1.10298	1.10394	4536	0	14
2024.09.10	08:00:00	1.10393	1.10490	1.10329	1.10371	11603	0	14
2024.09.10	12:00:00	1.10370	1.10432	1.10259	1.10291	12351	0	14
2024.09.10	16:00:00	1.10292	1.10342	1.10144	1.10260	19107	0	14
2024.09.10	20:00:00	1.10259	1.10271	1.10180	1.10182	7217	0	14
2024.09.11	00:00:00	1.10189	1.10231	1.10161	1.10194	3377	0	14
2024.09.11	04:00:00	1.10195	1.10465	1.10176	1.10459	9313	0	14
2024.09.11	08:00:00	1.10460	1.10513	1.10359	1.10431	13016	0	14
2024.09.11	12:00:00	1.10430	1.10542	1.10027	1.10156	21689	0	14
2024.09.11	16:00:00	1.10155	1.10255	1.10013	1.10152	28630	0	14
2024.09.11	20:00:00	1.10151	1.10258	1.10135	1.10135	10949	0	14
2024.09.12	00:00:00	1.10128	1.10144	1.10053	1.10061	3440	0	14
2024.09.12	04:00:00	1.10060	1.10162	1.10058	1.10157	5374	0	14
2024.09.12	08:00:00	1.10156	1.10232	1.10049	1.10148	11444	0	14
2024.09.12	12:00:00	1.10149	1.10317	1.10086	1.10244	18440	0	14
2024.09.12	16:00:00	1.10245	1.10473	1.10241	1.10454	23187	0	14
2024.09.12	20:00:00	1.10455	1.10743	1.10418	1.10724	13637	0	14
2024.09.13	00:00:00	1.10732	1.10867	1.10696	1.10863	5008	0	14
2024.09.13	04:00:00	1.10864	1.10894	1.10787	1.10837	8077	0	14
2024.09.13	08:00:00	1.10836	1.10934	1.10724	1.10920	12685	0	14
2024.09.13	12:00:00	1.10921	1.11001	1.10785	1.10922	17212	0	14
2024.09.13	16:00:00	1.10923	1.11011	1.10763	1.10833	24501	0	14
2024.09.13	20:00:00	1.10834	1.10852	1.10722	1.10737	9281	0	14
2024.09.16	00:00:00	1.10862	1.10918	1.10843	1.10888	2076	0	14
2024.09.16	04:00:00	1.10887	1.11041	1.10861	1.10965	5676	0	14
2024.09.16	08:00:00	1.10964	1.11255	1.10950	1.11221	11228	0	14
2024.09.16	12:00:00	1.11222	1.11320	1.11153	1.11242	14572	0	14
2024.09.16	16:00:00	1.11244	1.11369	1.11159	1.11283	19522	0	14
2024.09.16	20:00:00	1.11284	1.11327	1.11154	1.11321	8856	0	14
2024.09.17	00:00:00	1.11317	1.11318	1.11213	1.11223	3650	0	14
2024.09.17	04:00:00	1.11222	1.11291	1.11210	1.11238	5563	0	14
2024.09.17	08:00:00	1.11237	1.11456	1.11151	1.11439	12051	0	14
2024.09.17	12:00:00	1.11440	1.11442	1.11171	1.11241	19680	0	14
2024.09.17	16:00:00	1.11242	1.11275	1.11111	1.11187	26794	0	14
2024.09.17	20:00:00	1.11188	1.11228	1.11102	1.11122	12249	0	14
2024.09.18	00:00:00	1.11147	1.11279	1.11130	1.11263	3389	0	14
2024.09.18	04:00:00	1.11264	1.11297	1.11193	1.11193	5152	0	14
2024.09.18	08:00:00	1.11192	1.11326	1.11146	1.11289	12518	0	14
2024.09.18	12:00:00	1.11288	1.11391	1.11172	1.11216	11718	0	14
2024.09.18	16:00:00	1.11217	1.11391	1.11075	1.11236	19879	0	14
2024.09.18	20:00:00	1.11235	1.11877	1.10960	1.11169	43955	0	14
2024.09.19	00:00:00	1.11168	1.11233	1.10783	1.10809	7985	0	14
2024.09.19	04:00:00	1.10808	1.11206	1.10671	1.11195	13385	0	14
2024.09.19	08:00:00	1.11196	1.11684	1.11194	1.11620	20689	0	14
2024.09.19	12:00:00	1.11619	1.11782	1.11250	1.11253	24572	0	14
2024.09.19	16:00:00	1.11252	1.11577	1.11158	1.11548	30836	0	14
2024.09.19	20:00:00	1.11549	1.11672	1.11516	1.11615	12141	0	14
2024.09.20	00:00:00	1.11613	1.11628	1.11565	1.11597	4100	0	14
2024.09.20	04:00:00	1.11598	1.11686	1.11566	1.11643	9526	0	14
2024.09.20	08:00:00	1.11644	1.11811	1.11517	1.11637	18698	0	14
2024.09.20	12:00:00	1.11638	1.11762	1.11534	1.11737	16095	0	14
2024.09.20	16:00:00	1.11736	1.11755	1.11354	1.11731	30513	0	14
2024.09.20	20:00:00	1.11730	1.11736	1.11554	1.11627	13924	0	14
2024.09.23	00:00:00	1.11618	1.11632	1.11554	1.11583	2458	0	14
2024.09.23	04:00:00	1.11582	1.11644	1.11551	1.11629	5853	0	14
2024.09.23	08:00:00	1.11628	1.11666	1.10825	1.10918	20367	0	14
2024.09.23	12:00:00	1.10917	1.11251	1.10915	1.11218	16844	0	14
2024.09.23	16:00:00	1.11219	1.11428	1.11145	1.11245	27709	0	14
2024.09.23	20:00:00	1.11246	1.11278	1.11090	1.11110	10731	0	14
2024.09.24	00:00:00	1.11120	1.11144	1.11036	1.11050	3387	0	14
2024.09.24	04:00:00	1.11051	1.11170	1.11026	1.11161	6978	0	14
2024.09.24	08:00:00	1.11162	1.11442	1.11037	1.11395	16847	0	14
2024.09.24	12:00:00	1.11394	1.11471	1.11214	1.11402	15287	0	14
2024.09.24	16:00:00	1.11401	1.11628	1.11319	1.11579	23194	0	14
2024.09.24	20:00:00	1.11578	1.11798	1.11540	1.11796	8719	0	14
2024.09.25	00:00:00	1.11777	1.11933	1.11769	1.11925	4004	0	14
2024.09.25	04:00:00	1.11926	1.11980	1.11846	1.11951	7740	0	14
2024.09.25	08:00:00	1.11950	1.11957	1.11815	1.11841	13072	0	14
2024.09.25	12:00:00	1.11840	1.12072	1.11775	1.11970	15065	0	14
2024.09.25	16:00:00	1.11971	1.12133	1.11322	1.11337	24260	0	14
2024.09.25	20:00:00	1.11338	1.11381	1.11209	1.11310	10365	0	14
2024.09.26	00:00:00	1.11307	1.11362	1.11284	1.11359	4023	0	14
2024.09.26	04:00:00	1.11360	1.11446	1.11310	1.11410	5988	0	14
2024.09.26	08:00:00	1.11409	1.11573	1.11245	1.11407	16426	0	14
2024.09.26	12:00:00	1.11408	1.11647	1.11368	1.11505	20704	0	14
2024.09.26	16:00:00	1.11506	1.11886	1.11251	1.11686	28951	0	14
2024.09.26	20:00:00	1.11685	1.11834	1.11676	1.11745	10804	0	14
2024.09.27	00:00:00	1.11756	1.11791	1.11673	1.11686	5030	0	14
2024.09.27	04:00:00	1.11685	1.11725	1.11617	1.11639	7574	0	14
2024.09.27	08:00:00	1.11640	1.11754	1.11242	1.11438	24330	0	14
2024.09.27	12:00:00	1.11439	1.12010	1.11365	1.11990	20508	0	14
2024.09.27	16:00:00	1.11991	1.12023	1.11457	1.11510	28167	0	14
2024.09.27	20:00:00	1.11511	1.11672	1.11496	1.11588	10955	0	14
2024.09.30	00:00:00	1.11701	1.11732	1.11670	1.11701	3266	0	14
2024.09.30	04:00:00	1.11702	1.11720	1.11556	1.11610	6421	0	14
2024.09.30	08:00:00	1.11611	1.12083	1.11555	1.12048	14981	0	14
2024.09.30	12:00:00	1.12049	1.12052	1.11826	1.11891	14833	0	14
2024.09.30	16:00:00	1.11892	1.11906	1.11343	1.11477	27309	0	14
2024.09.30	20:00:00	1.11478	1.11618	1.11130	1.11344	17594	0	14
2024.10.01	00:00:00	1.11329	1.11421	1.11265	1.11315	4294	0	14
2024.10.01	04:00:00	1.11316	1.11427	1.11307	1.11399	5595	0	14
2024.10.01	08:00:00	1.11400	1.11434	1.10973	1.11016	18623	0	14
